#t/tau, Te, wavelength, C_tAo, C_theor 
0	70e3	200e3	0.014545 	0.0119359
.5	70e3	200e3	0.0180358 	0.017815
1	70e3	200e3	0.0223412 	0.0236592
2	70e3	200e3	0.0325809 	0.0352434
5	70e3	200e3	0.0690016 	0.069178
7	70e3	200e3	0.0937864 	0.0911352
10	70e3	200e3	0.128927 	0.123104
14	70e3	200e3	0.171748 	0.163986
20	70e3	200e3	0.228881 	0.221764
25	70e3	200e3	0.272283 	0.26685
30	70e3	200e3	0.312776 	0.309324
40	70e3	200e3	0.387363 	0.387033
45	70e3	200e3	0.422039 	0.422544
50	70e3	200e3	0.454852 	0.455998
0	100e3	200e3	0.0118687 	0.00412637
.5	100e3	200e3	0.0115197 	0.00617892
1	100e3	200e3	0.0114033 	0.00822725
2	100e3	200e3	0.0118687 	0.0123112
5	100e3	200e3	0.0180358 	0.0244626
7	100e3	200e3	0.0250175 	0.0324803
10	100e3	200e3	0.037468 	0.0443835
14	100e3	200e3	0.0557366 	0.060027
20	100e3	200e3	0.0831976 	0.0830133
25	100e3	200e3	0.104841 	0.101739
30	100e3	200e3	0.125204 	0.120082
40	100e3	200e3	0.162788 	0.155651
45	100e3	200e3	0.180242 	0.172893
50	100e3	200e3	0.196998 	0.189783
0	150e3	200e3	0.0122178 	0.00122619
.5	150e3	200e3	0.0125669 	0.00183834
1	150e3	200e3	0.0126833 	0.00245012
2	150e3	200e3	0.0123342 	0.00367256
5	150e3	200e3	0.0105888 	0.00733088
7	150e3	200e3	0.00989062 	0.0097623
10	150e3	200e3	0.00977426 	0.0133983
14	150e3	200e3	0.0112869 	0.0182255
20	150e3	200e3	0.0159414 	0.025422
25	150e3	200e3	0.0214103 	0.0313788
30	150e3	200e3	0.0275774 	0.0372992
40	150e3	200e3	0.0413079 	0.0490316
45	150e3	200e3	0.0484059 	0.0548441
50	150e3	200e3	0.0556202 	0.0606211
0	1	500e3	1 	1
.5	1	500e3	1 	1
1	1	500e3	1 	1
2	1	500e3	1 	1
5	1	500e3	1 	1
7	1	500e3	1 	1
10	1	500e3	1 	1
14	1	500e3	1 	1
20	1	500e3	1 	1
25	1	500e3	1 	1
30	1	500e3	1 	1
40	1	500e3	1 	1
45	1	500e3	1 	1
50	1	500e3	1 	1
0	2e3	500e3	0.999884 	0.999951
.5	2e3	500e3	1 	0.99997
1	2e3	500e3	1 	0.999982
2	2e3	500e3	1 	0.999993
5	2e3	500e3	1 	1
7	2e3	500e3	1 	1
10	2e3	500e3	1 	1
14	2e3	500e3	1 	1
20	2e3	500e3	1 	1
25	2e3	500e3	1 	1
30	2e3	500e3	1 	1
40	2e3	500e3	1 	1
45	2e3	500e3	1 	1
50	2e3	500e3	1 	1
0	4e3	500e3	0.999651 	0.999605
.5	4e3	500e3	0.999767 	0.99976
1	4e3	500e3	0.999884 	0.999855
2	4e3	500e3	0.999884 	0.999946
5	4e3	500e3	1 	0.999997
7	4e3	500e3	1 	1
10	4e3	500e3	1 	1
14	4e3	500e3	1 	1
20	4e3	500e3	1 	1
25	4e3	500e3	1 	1
30	4e3	500e3	1 	1
40	4e3	500e3	1 	1
45	4e3	500e3	1 	1
50	4e3	500e3	1 	1
0	5e3	500e3	0.999302 	0.999228
.5	5e3	500e3	0.999651 	0.999532
1	5e3	500e3	0.999767 	0.999716
2	5e3	500e3	0.999884 	0.999895
5	5e3	500e3	1 	0.999995
7	5e3	500e3	1 	0.999999
10	5e3	500e3	1 	1
14	5e3	500e3	1 	1
20	5e3	500e3	1 	1
25	5e3	500e3	1 	1
30	5e3	500e3	1 	1
40	5e3	500e3	1 	1
45	5e3	500e3	1 	1
50	5e3	500e3	1 	1
0	8e3	500e3	0.99744 	0.996847
.5	8e3	500e3	0.998487 	0.998084
1	8e3	500e3	0.999069 	0.998836
2	8e3	500e3	0.999651 	0.999571
5	8e3	500e3	1 	0.999978
7	8e3	500e3	1 	0.999997
10	8e3	500e3	1 	1
14	8e3	500e3	1 	1
20	8e3	500e3	1 	1
25	8e3	500e3	1 	1
30	8e3	500e3	1 	1
40	8e3	500e3	1 	1
45	8e3	500e3	1 	1
50	8e3	500e3	1 	1
0	10e3	500e3	0.994997 	0.99386
.5	10e3	500e3	0.996975 	0.996264
1	10e3	500e3	0.998138 	0.997727
2	10e3	500e3	0.999302 	0.999159
5	10e3	500e3	0.999884 	0.999957
7	10e3	500e3	1 	0.999994
10	10e3	500e3	1 	1
14	10e3	500e3	1 	1
20	10e3	500e3	1 	1
25	10e3	500e3	1 	1
30	10e3	500e3	1 	1
40	10e3	500e3	1 	1
45	10e3	500e3	1 	1
50	10e3	500e3	1 	1
0	15e3	500e3	0.983593 	0.979574
.5	15e3	500e3	0.989877 	0.987484
1	15e3	500e3	0.993833 	0.992331
2	15e3	500e3	0.997673 	0.99712
5	15e3	500e3	0.999884 	0.999848
7	15e3	500e3	1 	0.999979
10	15e3	500e3	1 	0.999999
14	15e3	500e3	1 	1
20	15e3	500e3	1 	1
25	15e3	500e3	1 	1
30	15e3	500e3	1 	1
40	15e3	500e3	1 	1
45	15e3	500e3	1 	1
50	15e3	500e3	1 	1
0	20e3	500e3	0.96195 	0.952901
.5	20e3	500e3	0.976379 	0.970752
1	20e3	500e3	0.985339 	0.981838
2	20e3	500e3	0.994298 	0.992996
5	20e3	500e3	0.999651 	0.999598
7	20e3	500e3	1 	0.99994
10	20e3	500e3	1 	0.999997
14	20e3	500e3	1 	1
20	20e3	500e3	1 	1
25	20e3	500e3	1 	1
30	20e3	500e3	1 	1
40	20e3	500e3	1 	1
45	20e3	500e3	1 	1
50	20e3	500e3	1 	1
0	25e3	500e3	0.928089 	0.911962
.5	25e3	500e3	0.954503 	0.944199
1	25e3	500e3	0.971259 	0.964632
2	25e3	500e3	0.988597 	0.985791
5	25e3	500e3	0.999185 	0.999079
7	25e3	500e3	0.999767 	0.999851
10	25e3	500e3	1 	0.99999
14	25e3	500e3	1 	1
20	25e3	500e3	1 	1
25	25e3	500e3	1 	1
30	25e3	500e3	0.999884 	1
40	25e3	500e3	1 	1
45	25e3	500e3	1 	1
50	25e3	500e3	1 	1
0	30e3	500e3	0.882127 	0.857033
.5	30e3	500e3	0.922853 	0.90686
1	30e3	500e3	0.949732 	0.939322
2	30e3	500e3	0.979055 	0.974247
5	30e3	500e3	0.99872 	0.998031
7	30e3	500e3	0.999651 	0.999645
10	30e3	500e3	0.999651 	0.999973
14	30e3	500e3	0.999884 	0.999999
20	30e3	500e3	1.00012 	1
25	30e3	500e3	1.00012 	1
30	30e3	500e3	1 	1
40	30e3	500e3	1 	1
45	30e3	500e3	0.999884 	1
50	30e3	500e3	0.999884 	1
0	35e3	500e3	0.825925 	0.790577
.5	35e3	500e3	0.881545 	0.858957
1	35e3	500e3	0.919595 	0.905009
2	35e3	500e3	0.963347 	0.956914
5	35e3	500e3	0.997673 	0.995979
7	35e3	500e3	1.00012 	0.999173
10	35e3	500e3	0.999884 	0.999923
14	35e3	500e3	0.999418 	0.999997
20	35e3	500e3	0.999767 	1
25	35e3	500e3	1 	1
30	35e3	500e3	1.00012 	1
40	35e3	500e3	1.00012 	1
45	35e3	500e3	1.00012 	1
50	35e3	500e3	1 	1
0	40e3	500e3	0.762625 	0.716631
.5	40e3	500e3	0.832209 	0.801967
1	40e3	500e3	0.881196 	0.861604
2	40e3	500e3	0.940424 	0.932408
5	40e3	500e3	0.994066 	0.992126
7	40e3	500e3	1.00012 	0.998122
10	40e3	500e3	1.00105 	0.999781
14	40e3	500e3	0.999884 	0.999988
20	40e3	500e3	0.999302 	1
25	40e3	500e3	0.999418 	1
30	40e3	500e3	0.999767 	1
40	40e3	500e3	1.00012 	1
45	40e3	500e3	1.00012 	1
50	40e3	500e3	1.00012 	1
0	45e3	500e3	0.695253 	0.639793
.5	45e3	500e3	0.776937 	0.738409
1	45e3	500e3	0.836048 	0.810026
2	45e3	500e3	0.910403 	0.899807
5	45e3	500e3	0.98592 	0.985302
7	45e3	500e3	0.997556 	0.995912
10	45e3	500e3	1.00186 	0.9994
14	45e3	500e3	1.0014 	0.999954
20	45e3	500e3	0.999767 	0.999999
25	45e3	500e3	0.999185 	1
30	45e3	500e3	0.999185 	1
40	45e3	500e3	0.999651 	1
45	45e3	500e3	0.999767 	1
50	45e3	500e3	1 	1
0	50e3	500e3	0.626251 	0.564239
.5	50e3	500e3	0.71771 	0.671356
1	50e3	500e3	0.785548 	0.752142
2	50e3	500e3	0.874098 	0.85902
5	50e3	500e3	0.972539 	0.974057
7	50e3	500e3	0.99104 	0.991607
10	50e3	500e3	1.0007 	0.998455
14	50e3	500e3	1.00279 	0.999838
20	50e3	500e3	1.00128 	0.999995
25	50e3	500e3	1 	1
30	50e3	500e3	0.999302 	1
40	50e3	500e3	0.999069 	1
45	50e3	500e3	0.999185 	1
50	50e3	500e3	0.999418 	1
0	70e3	500e3	0.370142 	0.320596
.5	70e3	500e3	0.474168 	0.421223
1	70e3	500e3	0.559344 	0.506945
2	70e3	500e3	0.686525 	0.642182
5	70e3	500e3	0.873051 	0.863239
7	70e3	500e3	0.923784 	0.927973
10	70e3	500e3	0.961252 	0.972471
14	70e3	500e3	0.984175 	0.992364
20	70e3	500e3	0.998604 	0.998885
25	70e3	500e3	1.00314 	0.999775
30	70e3	500e3	1.00454 	0.999955
40	70e3	500e3	1.00384 	0.999998
45	70e3	500e3	1.00303 	1
50	70e3	500e3	1.00209 	1
0	100e3	500e3	0.125436 	0.139307
.5	100e3	500e3	0.197929 	0.197217
1	100e3	500e3	0.264487 	0.25123
2	100e3	500e3	0.380963 	0.3486
5	100e3	500e3	0.622527 	0.571108
7	100e3	500e3	0.721201 	0.675401
10	100e3	500e3	0.814638 	0.786279
14	100e3	500e3	0.882942 	0.877582
20	100e3	500e3	0.932395 	0.946931
25	100e3	500e3	0.954038 	0.973555
30	100e3	500e3	0.968234 	0.986822
40	100e3	500e3	0.98592 	0.996728
45	100e3	500e3	0.991506 	0.998369
50	100e3	500e3	0.995811 	0.999187
0	150e3	500e3	-0.0157086 	0.0457622
.5	150e3	500e3	0.00721434 	0.0673483
1	150e3	500e3	0.0319991 	0.0884461
2	150e3	500e3	0.0841285 	0.129221
5	150e3	500e3	0.23528 	0.240924
7	150e3	500e3	0.323016 	0.307313
10	150e3	500e3	0.434024 	0.396171
14	150e3	500e3	0.550151 	0.497175
20	150e3	500e3	0.674075 	0.617905
25	150e3	500e3	0.745171 	0.696052
30	150e3	500e3	0.796486 	0.758215
40	150e3	500e3	0.862113 	0.847002
45	150e3	500e3	0.883291 	0.878293
50	150e3	500e3	0.899814 	0.903185
0	1	1000e3	1 	1
.5	1	1000e3	1 	1
1	1	1000e3	1 	1
2	1	1000e3	1 	1
5	1	1000e3	1 	1
7	1	1000e3	1 	1
10	1	1000e3	1 	1
14	1	1000e3	1 	1
20	1	1000e3	1 	1
25	1	1000e3	1 	1
30	1	1000e3	1 	1
40	1	1000e3	1 	1
45	1	1000e3	1 	1
50	1	1000e3	1 	1
0	2e3	1000e3	1 	0.999997
.5	2e3	1000e3	1 	0.999998
1	2e3	1000e3	1 	0.999999
2	2e3	1000e3	1 	1
5	2e3	1000e3	1 	1
7	2e3	1000e3	1 	1
10	2e3	1000e3	1 	1
14	2e3	1000e3	1 	1
20	2e3	1000e3	1 	1
25	2e3	1000e3	1 	1
30	2e3	1000e3	1 	1
40	2e3	1000e3	1 	1
45	2e3	1000e3	1 	1
50	2e3	1000e3	1 	1
0	4e3	1000e3	1 	0.999975
.5	4e3	1000e3	1 	0.999985
1	4e3	1000e3	1 	0.999991
2	4e3	1000e3	1 	0.999997
5	4e3	1000e3	1 	1
7	4e3	1000e3	1 	1
10	4e3	1000e3	1 	1
14	4e3	1000e3	1 	1
20	4e3	1000e3	1 	1
25	4e3	1000e3	1 	1
30	4e3	1000e3	1 	1
40	4e3	1000e3	1 	1
45	4e3	1000e3	1 	1
50	4e3	1000e3	1 	1
0	5e3	1000e3	0.999884 	0.999952
.5	5e3	1000e3	1 	0.999971
1	5e3	1000e3	1 	0.999982
2	5e3	1000e3	1 	0.999993
5	5e3	1000e3	1 	1
7	5e3	1000e3	1 	1
10	5e3	1000e3	1 	1
14	5e3	1000e3	1 	1
20	5e3	1000e3	1 	1
25	5e3	1000e3	1 	1
30	5e3	1000e3	1 	1
40	5e3	1000e3	1 	1
45	5e3	1000e3	1 	1
50	5e3	1000e3	1 	1
0	8e3	1000e3	0.999767 	0.999802
.5	8e3	1000e3	0.999884 	0.99988
1	8e3	1000e3	0.999884 	0.999927
2	8e3	1000e3	1 	0.999973
5	8e3	1000e3	1 	0.999999
7	8e3	1000e3	1 	1
10	8e3	1000e3	1 	1
14	8e3	1000e3	1 	1
20	8e3	1000e3	1 	1
25	8e3	1000e3	1 	1
30	8e3	1000e3	1 	1
40	8e3	1000e3	1 	1
45	8e3	1000e3	1 	1
50	8e3	1000e3	1 	1
0	10e3	1000e3	0.999651 	0.999614
.5	10e3	1000e3	0.999767 	0.999766
1	10e3	1000e3	0.999884 	0.999858
2	10e3	1000e3	0.999884 	0.999948
5	10e3	1000e3	1 	0.999997
7	10e3	1000e3	1 	1
10	10e3	1000e3	1 	1
14	10e3	1000e3	1 	1
20	10e3	1000e3	1 	1
25	10e3	1000e3	1 	1
30	10e3	1000e3	1 	1
40	10e3	1000e3	1 	1
45	10e3	1000e3	1 	1
50	10e3	1000e3	1 	1
0	15e3	1000e3	0.998953 	0.998698
.5	15e3	1000e3	0.999302 	0.99921
1	15e3	1000e3	0.999535 	0.999521
2	15e3	1000e3	0.999884 	0.999823
5	15e3	1000e3	1 	0.999991
7	15e3	1000e3	1 	0.999999
10	15e3	1000e3	1 	1
14	15e3	1000e3	1 	1
20	15e3	1000e3	1 	1
25	15e3	1000e3	1 	1
30	15e3	1000e3	1 	1
40	15e3	1000e3	1 	1
45	15e3	1000e3	1 	1
50	15e3	1000e3	1 	1
0	20e3	1000e3	0.997556 	0.99692
.5	20e3	1000e3	0.998487 	0.998129
1	20e3	1000e3	0.999069 	0.998864
2	20e3	1000e3	0.999651 	0.999581
5	20e3	1000e3	1 	0.999979
7	20e3	1000e3	1 	0.999997
10	20e3	1000e3	1 	1
14	20e3	1000e3	1 	1
20	20e3	1000e3	1 	1
25	20e3	1000e3	1 	1
30	20e3	1000e3	1 	1
40	20e3	1000e3	1 	1
45	20e3	1000e3	1 	1
50	20e3	1000e3	1 	1
0	25e3	1000e3	0.995229 	0.994003
.5	25e3	1000e3	0.997091 	0.996351
1	25e3	1000e3	0.998138 	0.99778
2	25e3	1000e3	0.999302 	0.999179
5	25e3	1000e3	1 	0.999958
7	25e3	1000e3	1 	0.999994
10	25e3	1000e3	1 	1
14	25e3	1000e3	1 	1
20	25e3	1000e3	1 	1
25	25e3	1000e3	1 	1
30	25e3	1000e3	1 	1
40	25e3	1000e3	1 	1
45	25e3	1000e3	1 	1
50	25e3	1000e3	1 	1
0	30e3	1000e3	0.991738 	0.989682
.5	30e3	1000e3	0.994997 	0.993709
1	30e3	1000e3	0.996975 	0.996165
2	30e3	1000e3	0.998836 	0.998574
5	30e3	1000e3	0.999884 	0.999927
7	30e3	1000e3	1 	0.99999
10	30e3	1000e3	1 	0.999999
14	30e3	1000e3	1 	1
20	30e3	1000e3	0.999884 	1
25	30e3	1000e3	0.999884 	1
30	30e3	1000e3	1 	1
40	30e3	1000e3	1 	1
45	30e3	1000e3	1 	1
50	30e3	1000e3	1 	1
0	35e3	1000e3	0.986619 	0.983713
.5	35e3	1000e3	0.992204 	0.990041
1	35e3	1000e3	0.995462 	0.99391
2	35e3	1000e3	0.998371 	0.997723
5	35e3	1000e3	0.999651 	0.999881
7	35e3	1000e3	0.999767 	0.999983
10	35e3	1000e3	1 	0.999999
14	35e3	1000e3	1.00012 	1
20	35e3	1000e3	1 	1
25	35e3	1000e3	1 	1
30	35e3	1000e3	0.999884 	1
40	35e3	1000e3	0.999884 	1
45	35e3	1000e3	1 	1
50	35e3	1000e3	1 	1
0	40e3	1000e3	0.979637 	0.975882
.5	40e3	1000e3	0.988131 	0.985194
1	40e3	1000e3	0.993251 	0.990911
2	40e3	1000e3	0.997906 	0.996575
5	40e3	1000e3	0.999535 	0.999817
7	40e3	1000e3	0.999535 	0.999974
10	40e3	1000e3	0.999651 	0.999999
14	40e3	1000e3	1 	1
20	40e3	1000e3	1.00012 	1
25	40e3	1000e3	1.00012 	1
30	40e3	1000e3	1 	1
40	40e3	1000e3	0.999884 	1
45	40e3	1000e3	0.999884 	1
50	40e3	1000e3	0.999884 	1
0	45e3	1000e3	0.970561 	0.966008
.5	45e3	1000e3	0.98243 	0.97903
1	45e3	1000e3	0.989877 	0.987063
2	45e3	1000e3	0.997324 	0.995076
5	45e3	1000e3	1 	0.999729
7	45e3	1000e3	0.999535 	0.999961
10	45e3	1000e3	0.999302 	0.999998
14	45e3	1000e3	0.999651 	1
20	45e3	1000e3	1 	1
25	45e3	1000e3	1.00012 	1
30	45e3	1000e3	1.00012 	1
40	45e3	1000e3	1.00012 	1
45	45e3	1000e3	1 	1
50	45e3	1000e3	1 	1
0	50e3	1000e3	0.959623 	0.953954
.5	50e3	1000e3	0.975099 	0.971421
1	50e3	1000e3	0.985222 	0.982262
2	50e3	1000e3	0.995811 	0.993167
5	50e3	1000e3	1.00093 	0.999609
7	50e3	1000e3	1.00012 	0.999942
10	50e3	1000e3	0.999302 	0.999997
14	50e3	1000e3	0.999185 	1
20	50e3	1000e3	0.999651 	1
25	50e3	1000e3	1 	1
30	50e3	1000e3	1.00012 	1
40	50e3	1000e3	1.00023 	1
45	50e3	1000e3	1.00012 	1
50	50e3	1000e3	1.00012 	1
0	70e3	1000e3	0.904817 	0.883042
.5	70e3	1000e3	0.932278 	0.924789
1	70e3	1000e3	0.95206 	0.951635
2	70e3	1000e3	0.977077 	0.98
5	70e3	1000e3	1.00198 	0.998586
7	70e3	1000e3	1.00454 	0.999758
10	70e3	1000e3	1.00384 	0.999983
14	70e3	1000e3	1.00151 	0.999999
20	70e3	1000e3	0.999535 	1
25	70e3	1000e3	0.998836 	1
30	70e3	1000e3	0.99872 	1
40	70e3	1000e3	0.999069 	1
45	70e3	1000e3	0.999302 	1
50	70e3	1000e3	0.999535 	1
0	100e3	1000e3	0.813824 	0.721423
.5	100e3	1000e3	0.854782 	0.805781
1	100e3	1000e3	0.884454 	0.864595
2	100e3	1000e3	0.923319 	0.934185
5	100e3	1000e3	0.974401 	0.992442
7	100e3	1000e3	0.989295 	0.998214
10	100e3	1000e3	1.00105 	0.999795
14	100e3	1000e3	1.00675 	0.999989
20	100e3	1000e3	1.00745 	1
25	100e3	1000e3	1.00593 	1
30	100e3	1000e3	1.00419 	1
40	100e3	1000e3	1.00151 	1
45	100e3	1000e3	1.00058 	1
50	100e3	1000e3	0.999884 	1
0	150e3	1000e3	0.648592 	0.434168
.5	150e3	1000e3	0.71771 	0.544583
1	150e3	1000e3	0.767978 	0.633452
2	150e3	1000e3	0.832209 	0.762549
5	150e3	1000e3	0.906097 	0.935449
7	150e3	1000e3	0.926111 	0.972911
10	150e3	1000e3	0.946242 	0.992636
14	150e3	1000e3	0.965557 	0.998703
20	150e3	1000e3	0.98464 	0.999904
25	150e3	1000e3	0.994764 	0.999989
30	150e3	1000e3	1.00116 	0.999999
40	150e3	1000e3	1.00756 	1
45	150e3	1000e3	1.00873 	1
50	150e3	1000e3	1.00931 	1
